extra_producto|extra_producto|1587.0|producto_extra|1587°1399.5°464°143°309°52°2°6°2051.5°1591°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7599.0|
7501055915705|vaquita vainilla |3|alpura|3°3°1°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
75075385|jumex 125ml manzana|2|jumex|2°5°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7503027878896|craizi dipz|0|dulceria|0°0°0°0°0°0°0°0°4°7°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501198350432|canada ginger 600ml|4|pepsi|4°1°1°0°0°0°0°0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7622210267863|halls miel-limón 25'2g|4|mondelez|4°2°0°0°0°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501013100822|bida 250ml guallava|3|jumex|3°4°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7500478028382|churrumais fuego|2|sabritas|2°2°0°0°0°1°0°0°0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501772803644|kosako pink 600ml|3|peñafiel|3°0°0°0°0°3°1°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501025511036|yackul|0|yakul|0°3°0°0°1°0°0°0°2°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501441604114|jarrito naranja 2lt|3|pepsi|3°2°0°0°0°1°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
036731326003|gatorade rojo 1Lt|4|marinela|4°3°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7500478022496|emperador chocolate 109g|2|gamesa|2°3°0°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7500478021598|giros|3|gamesa|3°0°0°0°2°0°0°0°1°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501055304721|ciel 1.5l|3|coca cola|3°2°0°0°0°0°0°0°0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
036731321008|gatorade naranja 1Lt|5|pepsi|5°0°2°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7500478025169|doritos mix|3|sabritas|3°2°0°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501055304691|delawr|4|marinela|4°0°0°0°0°0°0°0°0°5°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501000111800|pan tostado clasico|3|bimbo|3°2°1°0°0°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501032485016|caribe durazno 300ml|0|caribe|0°5°2°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
75067823|chesterfield 15|6|malboro|6°1°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7506192508704|mexicana|4|quala|4°2°0°0°0°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
75063375|bonafon kids naranja 300ml|1|bonafont|1°1°0°0°3°1°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501031345182|mirinda 355ml|2|pepsi|2°4°0°0°1°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
75001759|boing mango 250ml|5|del valle|5°0°2°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
7501030464242|tiras doraditas 127g|3|tia rosa|3°0°1°0°2°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|8|
730399012109|mazapan azteca chico|0|dulceria|0°0°0°0°0°0°0°0°6°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
75061678|bonafon kids manzana 300ml|2|bonafont|2°1°1°0°2°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7500464333834|vuala swich|1|marinela|1°2°0°0°0°1°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7500478007967|ruffles salsa roja 53g|0|sabritas|0°3°0°0°1°0°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7500478026760|doritos dinamita70g|1|marinela|1°2°0°0°1°1°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501000122332|pan blanco 640gG|4|bimbo|4°1°1°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7500810000502|takis salsa btaba 70g|2|barcel|2°0°1°0°2°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501022013717|sangria vidrio 500ml|5|pepsi|5°0°0°0°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
041789001956|maruchan camaron|1|casa vargas|1°1°0°1°0°1°0°0°1°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7503023836142|vuala chocolate 60g|4|vuala|4°2°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501055313532|coca cola 1.75|0|coca cola|0°3°1°0°0°2°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501058639936|nescafe cafe de olla 10g|2|Nestle|2°0°0°0°3°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501030427193|barritas fresa 67g|4|marinela galleta|4°0°0°0°1°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501011143999|cheetos nacho 52g|3|sabritas|3°0°2°0°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501011111028|rancheritos 60g|0|sabritas|0°3°0°0°0°0°0°0°0°5°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7503007847706|veladora angelus|4|casa vargas|4°0°0°0°1°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7500478029365|doritos dinamita 70g|0|sabritas|0°3°0°0°1°1°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7500478008032|rufles queso bolsaza 68g|2|sabritas|2°2°0°0°0°1°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7500478007622|bolzasa sabritas|3|sabritas|3°1°0°0°1°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
758104006656|agua fresa 1L|6|bonafont|6°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7503027753629|volt energy 473ml|4|bonafont gatorade|4°0°0°0°0°2°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501055915682||1|marinela|1°0°1°0°2°0°0°0°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
070847035916|monster|3|coca cola|3°1°0°0°0°0°0°1°0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501055303786|fresca 600ml|3|coca cola|3°1°0°0°1°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
75001339|malboro 14 rojos|1|malboro|1°0°0°1°0°2°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501055340422|sidral mundet 3lt|3|coca cola|3°1°1°0°0°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7506443101968|yoghurt m&m´s 110g|4|danone|4°0°0°0°0°0°1°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|7|
7501055909520|crema|0|lacteos tlaxcala|0°1°0°0°1°1°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501441604213|jarrito tamarindo 2lt|1|pepsi|1°1°1°0°1°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
613008738846|arizona sandia 680ml|4|jumex|4°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
756774011734|chocolate turin amargo 18g|1|turin|1°2°0°1°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501030490272|tortillinas chicas 12pz|1|bimbo|1°1°1°0°0°0°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501011114623|paketaxo quexo 73g|2|sabritas|2°2°0°0°0°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7500478010592|galletas marias 177g|0|gamesa|0°1°1°0°1°0°0°0°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501031360130|manzanita sol lata 355ml|3|pepsi|3°1°0°0°0°1°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7500478015740|crakets|1|gamesa|1°1°0°0°1°0°0°0°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501000140855|triki-trakes 85g|2|marinela galleta|2°1°1°0°0°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
793573264107|agua skarch 1.5l|0|skarch|0°0°0°0°2°1°0°0°6°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501032398255|activia ciruela pasa 225g|2|danone|2°1°0°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
036731324009|gatorade 1L|2|pepsi|2°2°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501011155343|chetos palomitas|1|sabritas|1°2°0°1°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
744293160354|tonayan 440ml|0|casa vargas|0°0°0°0°2°0°0°1°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
8719200450615|iberia|0|lacteos|0°1°4°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501011110335|fritos limon y sal 62g|1|sabritas|1°1°1°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
036731103512|gatorade 350 ml naranja|2|pepsi|2°2°0°0°0°0°1°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7500478020485|marias azucaradas|2|gamesa|2°1°0°0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501772801305|kosako 2l|4|peñafiel|4°0°1°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501022009529|gatorade blue thunder 350ml|3|pepsi|3°0°0°0°0°0°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7506475102476|guerber durazno|0|nestle|0°0°2°0°5°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501000604685|chokis rellena 90g|1|gamesa|1°1°2°0°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
75074913|pall mall athens|0|pallman|0°0°1°2°1°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501053673065|viña durazno400ml|3|casa vargas|3°1°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7622210562951|tang jamaica 14g|4|ghd|4°0°0°0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7503034673828|tostachos|1|barcel|1°0°0°0°1°0°0°0°1°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7503030374392|barritas moras 67g|2|marinela|2°1°0°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501032398583|danup fresa 220g|2|danone|2°1°0°0°0°0°0°0°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501000153374|submarinos fresa 105g|1|marinela|1°3°0°0°0°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501441611112|jarrito toronjita 2lt|3|pepsi|3°0°0°0°0°0°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
756774011567|conejo chocolate  20g|0|turin|0°0°3°0°0°1°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7502226815145|lucas panzon 38g|2|orbit|2°0°0°0°0°1°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
78909434|ferrero rocher 37.5g|2|kinder-ferrero|2°0°0°0°0°0°0°0°3°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7503032991900|chips jalapeño|3|barcel|3°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501000112326|penque nuez|1|bimbo dulce|1°1°1°0°0°0°0°2°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501011123380|doritos pizzerolas 61g|0|sabritas|0°3°0°0°2°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501030472698|bimbuñuelos|1|bimbo dulce|1°1°0°1°0°1°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501055901425|alpura deslactosada 1lt|1|victor|1°0°2°0°1°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7503015060968|manita elastica|0|dulceria|0°2°0°0°0°0°0°0°5°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7503028643431|tartinas moras|3|tia rosa|3°0°0°0°0°0°0°0°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
80741251|huevo kinder20g|1|ferrero kinder|1°1°0°0°0°0°0°0°3°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501011142299|crujitos queso y chile 40g|3|sabritas|3°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501005134712|sopa codito 95g|3|marinela|3°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501000156214|submarinos chocolate 105g|3|marinela|3°1°1°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501031343423|mirinda 500ml vidrio|5|pepsi|5°0°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7501005180306|caldo de pollo2cubos|2|knorr|2°2°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7500810005408|big mix fuego 80gr|3|barcel|3°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|6|
7500463156526|servilleta fioret 125H|1|salma|1°0°0°0°2°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501011123595|doritos diablo 58g|0|sabritas|0°2°0°0°0°0°0°0°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7500478015047|chetos bolita 42g|2|sabritas|2°0°0°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
725181249016|skwinkles salsagheti 24g|0|orbit|0°0°1°0°1°0°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501011144460|paketaxo xtra flamin hot 73g|3|sabritas|3°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7500478025183|chetos mix 70gr|2|sabritas|2°1°0°0°0°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
040232838699|skarch 1l |0|red cola|0°3°0°0°0°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7500810000489|takis guacamole|3|barcel|3°1°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7500478022502|emperador piruetas 312g|2|gamesa|2°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501055304806|sprite 3L|1|coca cola|1°0°0°0°0°0°0°0°2°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501013100860|bida manzana|4|quala|4°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7622210267825|halls cereza 25.2g|1|mondelez|1°1°0°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501032485047|caribe fresa 300ml|0|caribe|0°6°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7622210562852|tang limon 14g|1|ghd|1°0°0°0°0°0°0°0°2°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501011165717|cheetos colmillos 27g|0|sabritas|0°2°0°0°1°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
75074937|pall mall fuji|2|pall mall|2°2°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
613008738808|arizona mucho mango 680ml|3|jumex|3°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501030475743|pingúinos 3pzs|0|marinela|0°2°0°0°1°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
036731135919|gatorade 500ml|1|marinela|1°2°1°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501011116252|fritos chile|2|ferrero kinder|2°0°0°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501031311606|pepsi clasica 2L|4|pepsi|4°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
758104006526|bonafont levite 1 lt coco|0|bonafont|0°4°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501011148963|paketaxo mezcladito 73g|1|sabritas|1°1°0°0°0°0°0°0°0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
75030575|barrilito 325ml|1|corona|1°0°1°0°0°2°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501032397845|danonino lucnh 70g|2|danone|2°0°0°0°1°1°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501017362950|kleenex 15 pañuelos|2|kleenex|2°1°0°0°0°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7502252634314|cigarro link blanco 20'|0|link|0°0°0°1°0°0°0°0°1°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501055900060|leche alpura vaqui choco 1l|0|alpura|0°2°0°0°1°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501030420859|mantecadas con chispas 190g|1|bimbo dulce|1°3°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501052424613|frijol bayo entero 616g|2|casa vargas|2°0°0°0°0°0°0°0°2°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501030418504|principe maxitubo 210g|2|marinela|2°2°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
80052760|kinder bueno 43g|2|kinder|2°0°2°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501000153800|pingüinos 80g|1|marinela|1°1°2°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7502226815022|lucas muecas chamoy 24g|3|orbit|3°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7503004599899|veladora de vaso|5|casa vargas|6°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
756774011727|chocolate turin18g|0|turin|0°1°1°0°0°0°0°0°1°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7622210624482|chicle clores plus13.5g|3|clores|3°1°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501011137431|sabritas habanero 45g|3|sabritas|3°0°1°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7503023836135|vuala vainilla|3|vuala|3°0°0°0°1°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501031311309|pepsi lata 355ml|1|pepsi|1°2°1°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501013100853|bida 250ml freza|1|jumex|1°3°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501062700639|chipotles morena ch|2|casa vargas|2°2°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501031360048|manzanita sol 3lt|2|pepsi|2°2°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7622210427106|halls extra strong|1|mondelez|1°0°0°0°1°0°0°0°1°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
815154022156|predator verde 473ml|4|coca cola|4°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501000111091|pan blanco 360gCh|1|bimbo|1°2°0°0°0°0°0°1°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7506443104471|danup 450ml|3|danone|3°1°0°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7500478014569|chokis clasica 76g|2|gamesa|2°1°1°0°0°0°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501031345083|mirinda 3lt|2|pepsi|2°1°0°0°0°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7500810004319|kranky|1|ricolino|1°1°0°1°0°1°0°0°0°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7500478006175|chetos flamin hot 106g|1|sabritas|1°2°0°0°0°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501022014585|7up 600ml|3|pepsi|3°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7500478022144|cacahuates kakan|1|sabritas|1°0°0°0°1°0°0°0°0°6°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501058629166|necafe moka 22g|1|Nestle|1°2°0°0°0°4°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
75064648|cigarro pepino 20'|2|pall mall|2°1°0°0°0°0°0°0°0°3°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
7501030426912|mini pay de nuez 96g|1|marinela|1°2°0°0°0°0°0°0°1°2°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°|5|
